STN,YYYYMMDD,   RD
664,19420907,0
664,19420908,0
664,19420909,0
664,19420910,0
664,19420911,0
664,19420912,0
664,19420913,0
664,19420914,0
664,19420915,0
664,19420916,50
664,19420917,0
664,19420918,34
664,19420919,1
664,19420920,0
664,19420921,36
664,19420922,5
664,19420923,12
664,19420924,18
664,19420925,0
664,19420926,0
664,19420927,0
664,19420928,20
664,19420929,9
664,19420930,2
664,19421001,0
664,19421002,1
664,19421003,0
664,19421004,0
664,19421005,1
664,19421006,1
664,19421007,0
664,19421008,42
664,19421009,71
664,19421010,57
664,19421011,123
664,19421012,1
664,19421013,0
664,19421014,28
664,19421015,3
664,19421016,12
664,19421017,7
664,19421018,51
664,19421019,97
664,19421020,50
664,19421021,53
664,19421022,57
664,19421023,89
664,19421024,100
664,19421025,37
664,19421026,10
664,19421027,0
664,19421028,44
664,19421029,1
664,19421030,5
664,19421031,4
664,19421101,31
664,19421102,55
664,19421103,19
664,19421104,76
664,19421105,3
664,19421106,41
664,19421107,25
664,19421108,42
664,19421109,2
664,19421110,2
664,19421111,1
664,19421112,0
664,19421113,2
664,19421114,0
664,19421115,0
664,19421116,9
664,19421117,27
664,19421118,13
664,19421119,18
664,19421120,4
664,19421121,14
664,19421122,2
664,19421123,75
664,19421124,14
664,19421125,22
664,19421126,22
664,19421127,3
664,19421128,7
664,19421129,28
664,19421130,27
664,19421201,7
664,19421202,70
664,19421203,20
664,19421204,11
664,19421205,0
664,19421206,86
664,19421207,15
664,19421208,31
664,19421209,9
664,19421210,1
664,19421211,0
664,19421212,0
664,19421213,0
664,19421214,19
664,19421215,8
664,19421216,121
664,19421217,1
664,19421218,9
664,19421219,10
664,19421220,11
664,19421221,1
664,19421222,0
664,19421223,3
664,19421224,4
664,19421225,0
664,19421226,0
664,19421227,0
664,19421228,0
664,19421229,38
664,19421230,75
664,19421231,3
664,19430101,19
664,19430102,133
664,19430103,28
664,19430104,12
664,19430105,11
664,19430106,0
664,19430107,0
664,19430108,49
664,19430109,0
664,19430110,0
664,19430111,0
664,19430112,0
664,19430113,0
664,19430114,43
664,19430115,125
664,19430116,12
664,19430117,0
664,19430118,0
664,19430119,0
664,19430120,0
664,19430121,7
664,19430122,9
664,19430123,95
664,19430124,55
664,19430125,0
664,19430126,19
664,19430127,10
664,19430128,5
664,19430129,8
664,19430130,34
664,19430131,51
664,19430201,48
664,19430202,27
664,19430203,8
664,19430204,72
664,19430205,2
664,19430206,36
664,19430207,102
664,19430208,14
664,19430209,1
664,19430210,73
664,19430211,68
664,19430212,6
664,19430213,40
664,19430214,21
664,19430215,5
664,19430216,85
664,19430217,4
664,19430218,0
664,19430219,2
664,19430220,0
664,19430221,1
664,19430222,2
664,19430223,2
664,19430224,0
664,19430225,0
664,19430226,0
664,19430227,2
664,19430228,1
664,19430301,0
664,19430302,0
664,19430303,0
664,19430304,0
664,19430305,0
664,19430306,1
664,19430307,0
664,19430308,0
664,19430309,0
664,19430310,0
664,19430311,0
664,19430312,12
664,19430313,0
664,19430314,0
664,19430315,0
664,19430316,0
664,19430317,0
664,19430318,0
664,19430319,4
664,19430320,14
664,19430321,1
664,19430322,0
664,19430323,0
664,19430324,0
664,19430325,20
664,19430326,8
664,19430327,55
664,19430328,1
664,19430329,5
664,19430330,5
664,19430331,21
664,19430401,9
664,19430402,24
664,19430403,11
664,19430404,0
664,19430405,0
664,19430406,4
664,19430407,58
664,19430408,149
664,19430409,36
664,19430410,1
664,19430411,1
664,19430412,20
664,19430413,1
664,19430414,0
664,19430415,0
664,19430416,0
664,19430417,0
664,19430418,0
664,19430419,0
664,19430420,31
664,19430421,0
664,19430422,0
664,19430423,0
664,19430424,9
664,19430425,10
664,19430426,24
664,19430427,45
664,19430428,85
664,19430429,24
664,19430430,9
664,19430501,1
664,19430502,0
664,19430503,0
664,19430504,0
664,19430505,0
664,19430506,0
664,19430507,54
664,19430508,1
664,19430509,46
664,19430510,20
664,19430511,67
664,19430512,0
664,19430513,0
664,19430514,0
664,19430515,0
664,19430516,0
664,19430517,0
664,19430518,0
664,19430519,0
664,19430520,0
664,19430521,0
664,19430522,61
664,19430523,46
664,19430524,0
664,19430525,55
664,19430526,308
664,19430527,1
664,19430528,13
664,19430529,0
664,19430530,0
664,19430531,30
664,19430601,0
664,19430602,23
664,19430603,90
664,19430604,36
664,19430605,15
664,19430606,28
664,19430607,51
664,19430608,2
664,19430609,11
664,19430610,0
664,19430611,0
664,19430612,146
664,19430613,11
664,19430614,14
664,19430615,5
664,19430616,3
664,19430617,1
664,19430618,0
664,19430619,178
664,19430620,29
664,19430621,21
664,19430622,25
664,19430623,0
664,19430624,0
664,19430625,0
664,19430626,4
664,19430627,0
664,19430628,0
664,19430629,0
664,19430630,0
664,19430701,0
664,19430702,80
664,19430703,0
664,19430704,0
664,19430705,0
664,19430706,0
664,19430707,41
664,19430708,67
664,19430709,0
664,19430710,12
664,19430711,16
664,19430712,19
664,19430713,40
664,19430714,37
664,19430715,0
664,19430716,0
664,19430717,0
664,19430718,0
664,19430719,0
664,19430720,0
664,19430721,0
664,19430722,0
664,19430723,0
664,19430724,0
664,19430725,0
664,19430726,0
664,19430727,0
664,19430728,0
664,19430729,0
664,19430730,0
664,19430731,0
664,19430801,0
664,19430802,8
664,19430803,12
664,19430804,49
664,19430805,49
664,19430806,46
664,19430807,244
664,19430808,30
664,19430809,133
664,19430810,7
664,19430811,9
664,19430812,6
664,19430813,0
664,19430814,57
664,19430815,105
664,19430816,11
664,19430817,0
664,19430818,0
664,19430819,0
664,19430820,0
664,19430821,0
664,19430822,65
664,19430823,10
664,19430824,61
664,19430825,0
664,19430826,1
664,19430827,133
664,19430828,39
664,19430829,57
664,19430830,22
664,19430831,66
664,19430901,11
664,19430902,0
664,19430903,27
664,19430904,31
664,19430905,0
664,19430906,0
664,19430907,0
664,19430908,0
664,19430909,0
664,19430910,0
664,19430911,0
664,19430912,0
664,19430913,0
664,19430914,376
664,19430915,6
664,19430916,0
664,19430917,0
664,19430918,13
664,19430919,0
664,19430920,1
664,19430921,23
664,19430922,4
664,19430923,3
664,19430924,0
664,19430925,0
664,19430926,44
664,19430927,140
664,19430928,3
664,19430929,15
664,19430930,1
664,19431001,2
664,19431002,1
664,19431003,43
664,19431004,0
664,19431005,2
664,19431006,1
664,19431007,0
664,19431008,2
664,19431009,0
664,19431010,0
664,19431011,0
664,19431012,0
664,19431013,0
664,19431014,0
664,19431015,0
664,19431016,0
664,19431017,0
664,19431018,34
664,19431019,12
664,19431020,3
664,19431021,37
664,19431022,40
664,19431023,49
664,19431024,12
664,19431025,2
664,19431026,9
664,19431027,0
664,19431028,0
664,19431029,0
664,19431030,3
664,19431031,0
664,19431101,0
664,19431102,0
664,19431103,0
664,19431104,0
664,19431105,0
664,19431106,0
664,19431107,114
664,19431108,4
664,19431109,0
664,19431110,13
664,19431111,8
664,19431112,13
664,19431113,69
664,19431114,14
664,19431115,11
664,19431116,10
664,19431117,4
664,19431118,9
664,19431119,2
664,19431120,0
664,19431121,0
664,19431122,4
664,19431123,39
664,19431124,47
664,19431125,80
664,19431126,12
664,19431127,11
664,19431128,6
664,19431129,105
664,19431130,122
664,19431201,50
664,19431202,5
664,19431203,6
664,19431204,0
664,19431205,0
664,19431206,6
664,19431207,8
664,19431208,11
664,19431209,7
664,19431210,3
664,19431211,0
664,19431212,0
664,19431213,0
664,19431214,0
664,19431215,0
664,19431216,0
664,19431217,0
664,19431218,0
664,19431219,71
664,19431220,80
664,19431221,1
664,19431222,6
664,19431223,8
664,19431224,12
664,19431225,36
664,19431226,3
664,19431227,1
664,19431228,2
664,19431229,0
664,19431230,17
664,19431231,13
664,19440101,54
664,19440102,42
664,19440103,32
664,19440104,229
664,19440105,10
664,19440106,17
664,19440107,56
664,19440108,35
664,19440109,62
664,19440110,189
664,19440111,1
664,19440112,0
664,19440113,5
664,19440114,22
664,19440115,2
664,19440116,1
664,19440117,3
664,19440118,9
664,19440119,24
664,19440120,6
664,19440121,21
664,19440122,5
664,19440123,11
664,19440124,76
664,19440125,28
664,19440126,30
664,19440127,38
664,19440128,3
664,19440129,8
664,19440130,0
664,19440131,0
664,19440201,0
664,19440202,14
664,19440203,57
664,19440204,16
664,19440205,92
664,19440206,13
664,19440207,5
664,19440208,90
664,19440209,30
664,19440210,144
664,19440211,19
664,19440212,0
664,19440213,0
664,19440214,0
664,19440215,3
664,19440216,2
664,19440217,0
664,19440218,2
664,19440219,0
664,19440220,0
664,19440221,0
664,19440222,0
664,19440223,0
664,19440224,0
664,19440225,0
664,19440226,3
664,19440227,0
664,19440228,2
664,19440229,0
664,19440301,0
664,19440302,51
664,19440303,2
664,19440304,59
664,19440305,2
664,19440306,0
664,19440307,0
664,19440308,0
664,19440309,0
664,19440310,0
664,19440311,1
664,19440312,2
664,19440313,148
664,19440314,49
664,19440315,42
664,19440316,1
664,19440317,3
664,19440318,0
664,19440319,5
664,19440320,16
664,19440321,57
664,19440322,1
664,19440323,14
664,19440324,2
664,19440325,0
664,19440326,17
664,19440327,0
664,19440328,0
664,19440329,1
664,19440330,0
664,19440331,0
664,19440401,7
664,19440402,0
664,19440403,0
664,19440404,47
664,19440405,17
664,19440406,18
664,19440407,0
664,19440408,0
664,19440409,0
664,19440410,1
664,19440411,0
664,19440412,15
664,19440413,0
664,19440414,0
664,19440415,25
664,19440416,1
664,19440417,1
664,19440418,0
664,19440419,0
664,19440420,0
664,19440421,0
664,19440422,13
664,19440423,0
664,19440424,0
664,19440425,15
664,19440426,32
664,19440427,0
664,19440428,0
664,19440429,3
664,19440430,13
664,19440501,0
664,19440502,0
664,19440503,0
664,19440504,20
664,19440505,35
664,19440506,27
664,19440507,65
664,19440508,30
664,19440509,0
664,19440510,0
664,19440511,0
664,19440512,0
664,19440513,0
664,19440514,0
664,19440515,79
664,19440516,0
664,19440517,21
664,19440518,19
664,19440519,6
664,19440520,0
664,19440521,210
664,19440522,3
664,19440523,0
664,19440524,0
664,19440525,0
664,19440526,85
664,19440527,10
664,19440528,0
664,19440529,0
664,19440530,0
664,19440531,0
664,19440601,0
664,19440602,26
664,19440603,4
664,19440604,18
664,19440605,9
664,19440606,105
664,19440607,57
664,19440608,123
664,19440609,70
664,19440610,55
664,19440611,15
664,19440612,24
664,19440613,0
664,19440614,23
664,19440615,75
664,19440616,23
664,19440617,49
664,19440618,122
664,19440619,17
664,19440620,0
664,19440621,0
664,19440622,0
664,19440623,0
664,19440624,0
664,19440625,0
664,19440626,0
664,19440627,6
664,19440628,85
664,19440629,0
664,19440630,176
664,19440701,27
664,19440702,35
664,19440703,0
664,19440704,35
664,19440705,133
664,19440706,27
664,19440707,0
664,19440708,37
664,19440709,142
664,19440710,17
664,19440711,75
664,19440712,33
664,19440713,5
664,19440714,7
664,19440715,6
664,19440716,16
664,19440717,0
664,19440718,0
664,19440719,0
664,19440720,0
664,19440721,0
664,19440722,0
664,19440723,0
664,19440724,0
664,19440725,0
664,19440726,0
664,19440727,95
664,19440728,45
664,19440729,83
664,19440730,22
664,19440731,91
664,19440801,15
664,19440802,0
664,19440803,0
664,19440804,0
664,19440805,0
664,19440806,0
664,19440807,0
664,19440808,2
664,19440809,75
664,19440810,0
664,19440811,0
664,19440812,0
664,19440813,0
664,19440814,0
664,19440815,0
664,19440816,0
664,19440817,2
664,19440818,0
664,19440819,0
664,19440820,27
664,19440821,0
664,19440822,0
664,19440823,0
664,19440824,0
664,19440825,0
664,19440826,0
664,19440827,18
664,19440828,0
664,19440829,30
664,19440830,3
664,19440831,24
664,19440901,21
664,19440902,0
664,19440903,15
664,19440904,12
664,19440905,10
664,19440906,16
664,19440907,63
664,19440908,2
664,19440909,31
664,19440910,31
664,19440911,11
664,19440912,6
664,19440913,0
664,19440914,0
664,19440915,0
664,19440916,9
664,19440917,0
664,19440918,0
664,19440919,0
664,19440920,9
664,19440921,0
664,19440922,0
664,19440923,0
664,19440924,73
664,19440925,12
664,19440926,147
664,19440927,0
664,19440928,141
664,19440929,0
664,19440930,10
664,19441001,0
664,19441002,113
664,19441003,9
664,19441004,25
664,19441005,9
664,19441006,0
664,19441007,0
664,19441008,0
664,19441009,3
664,19441010,2
664,19441011,88
664,19441012,11
664,19441013,6
664,19441014,17
664,19441015,2
664,19441016,79
664,19441017,16
664,19441018,114
664,19441019,47
664,19441020,29
664,19441021,1
664,19441022,0
664,19441023,0
664,19441024,0
664,19441025,1
664,19441026,0
664,19441027,0
664,19441028,0
664,19441029,0
664,19441030,0
664,19441031,82
664,19441101,6
664,19441102,12
664,19441103,0
664,19441104,45
664,19441105,0
664,19441106,122
664,19441107,142
664,19441108,28
664,19441109,35
664,19441110,39
664,19441111,46
664,19441112,31
664,19441113,45
664,19441114,171
664,19441115,9
664,19441116,2
664,19441117,12
664,19441118,335
664,19441119,5
664,19441120,17
664,19441121,104
664,19441122,87
664,19441123,72
664,19441124,156
664,19441125,9
664,19441126,34
664,19441127,1
664,19441128,0
664,19441129,85
664,19441130,6
664,19441201,2
664,19441202,0
664,19441203,59
664,19441204,86
664,19441205,33
664,19441206,25
664,19441207,65
664,19441208,89
664,19441209,5
664,19441210,30
664,19441211,39
664,19441212,34
664,19441213,7
664,19441214,0
664,19441215,0
664,19441216,0
664,19441217,25
664,19441218,6
664,19441219,13
664,19441220,2
664,19441221,0
664,19441222,5
664,19441223,0
664,19441224,0
664,19441225,0
664,19441226,0
664,19441227,0
664,19441228,0
664,19441229,0
664,19441230,0
664,19441231,0
664,19450101,0
664,19450102,0
664,19450103,25
664,19450104,32
664,19450105,7
664,19450106,0
664,19450107,5
664,19450108,19
664,19450109,158
664,19450110,0
664,19450111,0
664,19450112,29
664,19450113,1
664,19450114,0
664,19450115,0
664,19450116,0
664,19450117,11
664,19450118,20
664,19450119,88
664,19450120,28
664,19450121,0
664,19450122,39
664,19450123,0
664,19450124,0
664,19450125,5
664,19450126,0
664,19450127,13
664,19450128,73
664,19450129,3
664,19450130,1
664,19450131,65
664,19450201,30
664,19450202,28
664,19450203,13
664,19450204,33
664,19450205,75
664,19450206,62
664,19450207,3
664,19450208,28
664,19450209,31
664,19450210,32
664,19450211,75
664,19450212,0
664,19450213,62
664,19450214,22
664,19450215,4
664,19450216,0
664,19450217,0
664,19450218,53
664,19450219,2
664,19450220,19
664,19450221,58
664,19450222,0
664,19450223,2
664,19450224,37
664,19450225,3
664,19450226,62
664,19450227,0
664,19450228,0
664,19450301,0
664,19450302,33
664,19450303,12
664,19450304,51
664,19450305,14
664,19450306,5
664,19450307,3
664,19450308,24
664,19450309,0
664,19450310,3
664,19450311,7
664,19450312,2
664,19450313,0
664,19450314,0
664,19450315,0
664,19450316,0
664,19450317,0
664,19450318,25
664,19450319,0
664,19450320,0
664,19450321,0
664,19450322,0
664,19450323,0
664,19450324,0
664,19450325,0
664,19450326,0
664,19450327,0
664,19450328,0
664,19450329,4
664,19450330,17
664,19450331,0
664,19450401,0
664,19450402,6
664,19450403,102
664,19450404,41
664,19450405,13
664,19450406,64
664,19450407,24
664,19450408,0
664,19450409,0
664,19450410,0
664,19450411,0
664,19450412,1
664,19450413,0
664,19450414,8
664,19450415,17
664,19450416,0
664,19450417,0
664,19450418,0
664,19450419,0
664,19450420,0
664,19450421,70
664,19450422,49
664,19450423,6
664,19450424,0
664,19450425,0
664,19450426,0
664,19450427,6
664,19450428,25
664,19450429,59
664,19450430,81
664,19450501,106
664,19450502,57
664,19450503,81
664,19450504,25
664,19450505,16
664,19450506,121
664,19450507,11
664,19450508,0
664,19450509,0
664,19450510,0
664,19450511,0
664,19450512,0
664,19450513,0
664,19450514,0
664,19450515,0
664,19450516,0
664,19450517,0
664,19450518,25
664,19450519,0
664,19450520,0
664,19450521,124
664,19450522,171
664,19450523,24
664,19450524,14
664,19450525,49
664,19450526,9
664,19450527,38
664,19450528,172
664,19450529,61
664,19450530,38
664,19450531,4
664,19450601,7
664,19450602,70
664,19450603,0
664,19450604,1
664,19450605,0
664,19450606,0
664,19450607,0
664,19450608,0
664,19450609,0
664,19450610,18
664,19450611,12
664,19450612,7
664,19450613,80
664,19450614,0
664,19450615,36
664,19450616,6
664,19450617,0
664,19450618,0
664,19450619,0
664,19450620,0
664,19450621,233
664,19450622,29
664,19450623,0
664,19450624,0
664,19450625,57
664,19450626,0
664,19450627,13
664,19450628,117
664,19450629,10
664,19450630,22
664,19450701,4
664,19450702,179
664,19450703,71
664,19450704,0
664,19450705,0
664,19450706,0
664,19450707,147
664,19450708,0
664,19450709,0
664,19450710,0
664,19450711,0
664,19450712,0
664,19450713,0
664,19450714,0
664,19450715,0
664,19450716,0
664,19450717,0
664,19450718,0
664,19450719,0
664,19450720,30
664,19450721,47
664,19450722,21
664,19450723,32
664,19450724,10
664,19450725,0
664,19450726,0
664,19450727,40
664,19450728,35
664,19450729,43
664,19450730,32
664,19450731,1
664,19450801,0
664,19450802,0
664,19450803,1
664,19450804,0
664,19450805,0
664,19450806,4
664,19450807,16
664,19450808,0
664,19450809,45
664,19450810,309
664,19450811,48
664,19450812,0
664,19450813,2
664,19450814,119
664,19450815,181
664,19450816,92
664,19450817,363
664,19450818,121
664,19450819,0
664,19450820,0
664,19450821,5
664,19450822,67
664,19450823,72
664,19450824,0
664,19450825,132
664,19450826,46
664,19450827,0
664,19450828,0
664,19450829,0
664,19450830,0
664,19450831,115
664,19450901,2
664,19450902,0
664,19450903,0
664,19450904,0
664,19450905,2
664,19450906,0
664,19450907,0
664,19450908,0
664,19450909,0
664,19450910,0
664,19450911,0
664,19450912,0
664,19450913,0
664,19450914,0
664,19450915,21
664,19450916,0
664,19450917,0
664,19450918,0
664,19450919,57
664,19450920,38
664,19450921,0
664,19450922,83
664,19450923,51
664,19450924,26
664,19450925,0
664,19450926,0
664,19450927,35
664,19450928,15
664,19450929,18
664,19450930,21
664,19451001,16
664,19451002,0
664,19451003,0
664,19451004,1
664,19451005,0
664,19451006,0
664,19451007,0
664,19451008,0
664,19451009,0
664,19451010,0
664,19451011,12
664,19451012,11
664,19451013,0
664,19451014,0
664,19451015,3
664,19451016,1
664,19451017,1
664,19451018,4
664,19451019,0
664,19451020,0
664,19451021,24
664,19451022,33
664,19451023,0
664,19451024,17
664,19451025,18
664,19451026,105
664,19451027,197
664,19451028,56
664,19451029,0
664,19451030,0
664,19451031,0
664,19451101,0
664,19451102,3
664,19451103,38
664,19451104,1
664,19451105,0
664,19451106,0
664,19451107,2
664,19451108,28
664,19451109,40
664,19451110,33
664,19451111,29
664,19451112,78
664,19451113,11
664,19451114,0
664,19451115,0
664,19451116,0
664,19451117,0
664,19451118,0
664,19451119,0
